district,province,census_year,census_period,is_remote,total_population,literate_population,avg_literacy_rate,total_enrolled,total_never_enrolled,total_dropout,avg_enrollment_rate,avg_dropout_rate,local_level_count,total_schools,total_teachers,avg_trained_teachers_pct,total_students,avg_student_teacher_ratio,avg_electricity_pct,avg_toilet_pct,avg_water_pct,avg_infrastructure_score
Saptari,Madhesh,2021,Post-Federal (2021),0,29175.0,17443.0,59.09,7257.0,6890.0,783.0,25.36,11.74,5,85.0,190.0,82.0,31072.0,59.6,42.4,24.7,59.8,42.3
Saptari,Madhesh,2021,Post-Federal (2021),0,29175.0,17443.0,59.09,7257.0,6890.0,783.0,25.36,11.74,5,7.0,95.0,94.4,880.0,9.3,84.7,26.7,15.3,42.23
Saptari,Madhesh,2021,Post-Federal (2021),0,13639.0,7429.0,53.5,3760.0,1710.0,573.0,27.3,14.96,3,88.0,301.0,81.9,23148.0,76.9,34.2,62.2,24.5,40.3
Saptari,Madhesh,2021,Post-Federal (2021),0,13639.0,7429.0,53.5,3760.0,1710.0,573.0,27.3,14.96,3,33.0,362.0,85.8,8613.0,26.5,89.6,48.1,68.15,68.61
Saptari,Madhesh,2021,Post-Federal (2021),0,13639.0,7429.0,53.5,3760.0,1710.0,573.0,27.3,14.96,3,85.0,190.0,82.0,31072.0,59.6,42.4,24.7,59.8,42.3
Saptari,Madhesh,2021,Post-Federal (2021),0,13639.0,7429.0,53.5,3760.0,1710.0,573.0,27.3,14.96,3,7.0,95.0,94.4,880.0,9.3,84.7,26.7,15.3,42.23
Sarlahi,Madhesh,2021,Post-Federal (2021),0,25655.0,14867.0,49.55,10732.0,2073.0,640.0,41.69,7.31,5,131.0,833.0,60.0,34653.0,41.6,24.1,67.0,41.1,44.07
Sarlahi,Madhesh,2021,Post-Federal (2021),0,25655.0,14867.0,49.55,10732.0,2073.0,640.0,41.69,7.31,5,14.0,178.0,81.65,3810.0,31.65,59.9,53.9,31.15,48.32
Sarlahi,Madhesh,2021,Post-Federal (2021),0,25655.0,14867.0,49.55,10732.0,2073.0,640.0,41.69,7.31,5,66.0,490.0,62.6,7903.0,14.65,55.15,50.45,26.67,44.1
Sarlahi,Madhesh,2001,Pre-Federal (2001),0,126035.0,56805.0,43.82,48586.0,24212.0,5375.0,37.94,11.31,17,153.5,1372.0,68.24,35641.0,29.36,48.84,42.2,45.34,45.46
Sarlahi,Madhesh,2011,Transitional (2011),0,163917.0,78232.0,46.28,53630.0,26745.0,6891.0,33.59,13.87,17,226.0,2012.0,80.4,49255.0,27.36,81.09,45.08,35.34,53.84
Sarlahi,Madhesh,2021,Post-Federal (2021),0,50850.0,29607.0,57.05,16390.5,9869.0,1310.0,32.65,7.81,8,131.0,833.0,60.0,34653.0,41.6,24.1,67.0,41.1,44.07
Sarlahi,Madhesh,2021,Post-Federal (2021),0,50850.0,29607.0,57.05,16390.5,9869.0,1310.0,32.65,7.81,8,14.0,178.0,81.65,3810.0,31.65,59.9,53.9,31.15,48.32
Sarlahi,Madhesh,2021,Post-Federal (2021),0,50850.0,29607.0,57.05,16390.5,9869.0,1310.0,32.65,7.81,8,66.0,490.0,62.6,7903.0,14.65,55.15,50.45,26.67,44.1
Sarlahi,Madhesh,2021,Post-Federal (2021),0,33579.0,18735.0,52.77,12074.0,6188.0,1595.0,34.43,13.15,6,131.0,833.0,60.0,34653.0,41.6,24.1,67.0,41.1,44.07
Sarlahi,Madhesh,2021,Post-Federal (2021),0,33579.0,18735.0,52.77,12074.0,6188.0,1595.0,34.43,13.15,6,14.0,178.0,81.65,3810.0,31.65,59.9,53.9,31.15,48.32
Sarlahi,Madhesh,2021,Post-Federal (2021),0,33579.0,18735.0,52.77,12074.0,6188.0,1595.0,34.43,13.15,6,66.0,490.0,62.6,7903.0,14.65,55.15,50.45,26.67,44.1
Sarlahi,Madhesh,2021,Post-Federal (2021),0,49885.0,31847.0,62.65,15893.0,8702.0,1824.0,33.76,11.0,7,131.0,833.0,60.0,34653.0,41.6,24.1,67.0,41.1,44.07
Sarlahi,Madhesh,2021,Post-Federal (2021),0,49885.0,31847.0,62.65,15893.0,8702.0,1824.0,33.76,11.0,7,14.0,178.0,81.65,3810.0,31.65,59.9,53.9,31.15,48.32
Sarlahi,Madhesh,2021,Post-Federal (2021),0,49885.0,31847.0,62.65,15893.0,8702.0,1824.0,33.76,11.0,7,66.0,490.0,62.6,7903.0,14.65,55.15,50.45,26.67,44.1
Sarlahi,Madhesh,2021,Post-Federal (2021),0,43517.0,28182.0,64.2,16113.5,5494.0,1558.0,39.36,9.38,6,131.0,833.0,60.0,34653.0,41.6,24.1,67.0,41.1,44.07
Sarlahi,Madhesh,2021,Post-Federal (2021),0,43517.0,28182.0,64.2,16113.5,5494.0,1558.0,39.36,9.38,6,14.0,178.0,81.65,3810.0,31.65,59.9,53.9,31.15,48.32
Sarlahi,Madhesh,2021,Post-Federal (2021),0,43517.0,28182.0,64.2,16113.5,5494.0,1558.0,39.36,9.38,6,66.0,490.0,62.6,7903.0,14.65,55.15,50.45,26.67,44.1
Sindhuli,Bagmati,2021,Post-Federal (2021),0,80083.0,63399.0,77.81,29540.0,2407.0,2367.0,38.4,8.8,3,69.0,473.0,68.85,21385.0,60.65,79.05,60.1,71.7,70.28
Sindhuli,Bagmati,2021,Post-Federal (2021),0,80083.0,63399.0,77.81,29540.0,2407.0,2367.0,38.4,8.8,3,4.0,27.0,52.4,1338.0,49.6,85.5,90.2,97.0,90.9
Sindhuli,Bagmati,2021,Post-Federal (2021),0,80083.0,63399.0,77.81,29540.0,2407.0,2367.0,38.4,8.8,3,66.0,703.0,54.8,18736.0,31.25,62.9,64.55,39.5,55.65
Sindhuli,Bagmati,2001,Pre-Federal (2001),0,197712.0,142005.0,69.39,74367.0,9314.0,6886.0,41.12,9.96,8,49.5,998.0,68.16,23796.0,24.18,61.0,79.26,70.24,70.17
Sindhuli,Bagmati,2011,Transitional (2011),0,304023.0,249879.0,81.34,95801.0,16199.0,10209.0,32.03,10.26,8,259.0,2135.0,69.64,64479.0,36.92,42.8,66.28,60.68,56.59
Sindhuli,Bagmati,2021,Post-Federal (2021),0,36765.0,32653.0,89.38,14250.0,1324.0,1353.0,39.23,11.27,2,69.0,473.0,68.85,21385.0,60.65,79.05,60.1,71.7,70.28
Sindhuli,Bagmati,2021,Post-Federal (2021),0,36765.0,32653.0,89.38,14250.0,1324.0,1353.0,39.23,11.27,2,4.0,27.0,52.4,1338.0,49.6,85.5,90.2,97.0,90.9
Sindhuli,Bagmati,2021,Post-Federal (2021),0,36765.0,32653.0,89.38,14250.0,1324.0,1353.0,39.23,11.27,2,66.0,703.0,54.8,18736.0,31.25,62.9,64.55,39.5,55.65
Sindhuli,Bagmati,2021,Post-Federal (2021),0,57284.0,47996.0,84.04,16734.0,3013.0,3156.0,28.74,18.86,2,69.0,473.0,68.85,21385.0,60.65,79.05,60.1,71.7,70.28
Sindhuli,Bagmati,2021,Post-Federal (2021),0,57284.0,47996.0,84.04,16734.0,3013.0,3156.0,28.74,18.86,2,4.0,27.0,52.4,1338.0,49.6,85.5,90.2,97.0,90.9
Sindhuli,Bagmati,2021,Post-Federal (2021),0,57284.0,47996.0,84.04,16734.0,3013.0,3156.0,28.74,18.86,2,66.0,703.0,54.8,18736.0,31.25,62.9,64.55,39.5,55.65
Sindhuli,Bagmati,2021,Post-Federal (2021),0,97053.0,77146.0,77.31,39174.0,6228.0,3677.0,41.06,10.43,5,69.0,473.0,68.85,21385.0,60.65,79.05,60.1,71.7,70.28
Sindhuli,Bagmati,2021,Post-Federal (2021),0,97053.0,77146.0,77.31,39174.0,6228.0,3677.0,41.06,10.43,5,4.0,27.0,52.4,1338.0,49.6,85.5,90.2,97.0,90.9
Sindhuli,Bagmati,2021,Post-Federal (2021),0,97053.0,77146.0,77.31,39174.0,6228.0,3677.0,41.06,10.43,5,66.0,703.0,54.8,18736.0,31.25,62.9,64.55,39.5,55.65
Sindhuli,Bagmati,2021,Post-Federal (2021),0,62216.0,36781.0,76.83,18535.0,3306.0,2330.0,32.94,12.0,2,69.0,473.0,68.85,21385.0,60.65,79.05,60.1,71.7,70.28
Sindhuli,Bagmati,2021,Post-Federal (2021),0,62216.0,36781.0,76.83,18535.0,3306.0,2330.0,32.94,12.0,2,4.0,27.0,52.4,1338.0,49.6,85.5,90.2,97.0,90.9
Sindhuli,Bagmati,2021,Post-Federal (2021),0,62216.0,36781.0,76.83,18535.0,3306.0,2330.0,32.94,12.0,2,66.0,703.0,54.8,18736.0,31.25,62.9,64.55,39.5,55.65
Sindhupalchok,Bagmati,2021,Post-Federal (2021),0,88247.0,70469.0,79.74,37307.5,3634.0,3101.0,46.93,9.23,6,17.0,187.0,83.3,5232.0,28.0,82.8,46.7,73.1,67.53
Sindhupalchok,Bagmati,2021,Post-Federal (2021),0,88247.0,70469.0,79.74,37307.5,3634.0,3101.0,46.93,9.23,6,107.0,845.0,60.2,30320.0,34.0,52.27,65.83,65.97,61.36
Sindhupalchok,Bagmati,2021,Post-Federal (2021),0,88247.0,70469.0,79.74,37307.5,3634.0,3101.0,46.93,9.23,6,44.0,548.0,89.7,9902.0,18.1,22.3,68.0,57.5,49.27
Sindhupalchok,Bagmati,2001,Pre-Federal (2001),0,218014.0,145887.0,72.63,73353.0,12437.0,9230.0,35.45,12.52,12,209.0,2166.0,73.94,63497.0,28.04,61.94,70.72,78.4,70.35
Sindhupalchok,Bagmati,2011,Transitional (2011),0,423942.0,307979.0,75.97,145817.0,24886.0,12789.0,33.79,9.83,12,113.0,1013.0,75.86,31687.0,34.44,65.56,69.52,69.09,68.06
Sindhupalchok,Bagmati,2021,Post-Federal (2021),0,100684.0,67600.0,78.8,26614.0,6610.0,3135.0,26.76,11.36,4,17.0,187.0,83.3,5232.0,28.0,82.8,46.7,73.1,67.53
Sindhupalchok,Bagmati,2021,Post-Federal (2021),0,100684.0,67600.0,78.8,26614.0,6610.0,3135.0,26.76,11.36,4,107.0,845.0,60.2,30320.0,34.0,52.27,65.83,65.97,61.36
Sindhupalchok,Bagmati,2021,Post-Federal (2021),0,100684.0,67600.0,78.8,26614.0,6610.0,3135.0,26.76,11.36,4,44.0,548.0,89.7,9902.0,18.1,22.3,68.0,57.5,49.27
Sindhupalchok,Bagmati,2021,Post-Federal (2021),0,101010.0,87289.0,89.98,27652.5,7254.0,3039.0,30.31,12.6,5,17.0,187.0,83.3,5232.0,28.0,82.8,46.7,73.1,67.53
Sindhupalchok,Bagmati,2021,Post-Federal (2021),0,101010.0,87289.0,89.98,27652.5,7254.0,3039.0,30.31,12.6,5,107.0,845.0,60.2,30320.0,34.0,52.27,65.83,65.97,61.36
Sindhupalchok,Bagmati,2021,Post-Federal (2021),0,101010.0,87289.0,89.98,27652.5,7254.0,3039.0,30.31,12.6,5,44.0,548.0,89.7,9902.0,18.1,22.3,68.0,57.5,49.27
Sindhupalchok,Bagmati,2021,Post-Federal (2021),0,138439.0,119328.0,86.05,48966.0,7144.0,5298.0,34.82,11.98,4,17.0,187.0,83.3,5232.0,28.0,82.8,46.7,73.1,67.53
Sindhupalchok,Bagmati,2021,Post-Federal (2021),0,138439.0,119328.0,86.05,48966.0,7144.0,5298.0,34.82,11.98,4,107.0,845.0,60.2,30320.0,34.0,52.27,65.83,65.97,61.36
Sindhupalchok,Bagmati,2021,Post-Federal (2021),0,138439.0,119328.0,86.05,48966.0,7144.0,5298.0,34.82,11.98,4,44.0,548.0,89.7,9902.0,18.1,22.3,68.0,57.5,49.27
Sindhupalchok,Bagmati,2021,Post-Federal (2021),0,71431.0,56756.0,80.8,27083.0,6197.0,3627.0,36.11,14.8,3,17.0,187.0,83.3,5232.0,28.0,82.8,46.7,73.1,67.53
Sindhupalchok,Bagmati,2021,Post-Federal (2021),0,71431.0,56756.0,80.8,27083.0,6197.0,3627.0,36.11,14.8,3,107.0,845.0,60.2,30320.0,34.0,52.27,65.83,65.97,61.36
Sindhupalchok,Bagmati,2021,Post-Federal (2021),0,71431.0,56756.0,80.8,27083.0,6197.0,3627.0,36.11,14.8,3,44.0,548.0,89.7,9902.0,18.1,22.3,68.0,57.5,49.27
Siraha,Madhesh,2021,Post-Federal (2021),0,9542.0,6625.0,69.46,3901.0,1712.0,496.0,40.6,12.55,3,164.0,374.0,74.95,33931.0,30.0,83.65,32.3,38.8,51.58
Siraha,Madhesh,2021,Post-Federal (2021),0,9542.0,6625.0,69.46,3901.0,1712.0,496.0,40.6,12.55,3,46.0,388.0,75.2,12802.0,33.0,55.5,57.7,56.5,56.57
Siraha,Madhesh,2021,Post-Federal (2021),0,9542.0,6625.0,69.46,3901.0,1712.0,496.0,40.6,12.55,3,60.0,716.0,50.8,12546.0,17.5,22.7,50.7,63.7,45.7
Siraha,Madhesh,2021,Post-Federal (2021),0,9542.0,6625.0,69.46,3901.0,1712.0,496.0,40.6,12.55,3,1.0,13.0,72.2,342.0,26.3,75.7,41.6,54.8,57.37
Siraha,Madhesh,2001,Pre-Federal (2001),0,85308.0,37818.0,43.8,29977.0,13458.0,3348.0,34.68,11.01,13,209.0,1286.0,77.91,55172.0,36.6,43.86,59.9,35.34,46.37
Siraha,Madhesh,2011,Transitional (2011),0,110418.0,49404.0,46.28,40664.0,16943.0,4016.0,37.74,11.14,13,177.0,1602.0,71.68,45010.0,44.0,49.12,53.7,52.05,51.62
Siraha,Madhesh,2021,Post-Federal (2021),0,27300.0,15709.0,53.51,11919.0,4853.0,1482.0,48.48,12.03,7,164.0,374.0,74.95,33931.0,30.0,83.65,32.3,38.8,51.58
Siraha,Madhesh,2021,Post-Federal (2021),0,27300.0,15709.0,53.51,11919.0,4853.0,1482.0,48.48,12.03,7,46.0,388.0,75.2,12802.0,33.0,55.5,57.7,56.5,56.57
Siraha,Madhesh,2021,Post-Federal (2021),0,27300.0,15709.0,53.51,11919.0,4853.0,1482.0,48.48,12.03,7,60.0,716.0,50.8,12546.0,17.5,22.7,50.7,63.7,45.7
Siraha,Madhesh,2021,Post-Federal (2021),0,27300.0,15709.0,53.51,11919.0,4853.0,1482.0,48.48,12.03,7,1.0,13.0,72.2,342.0,26.3,75.7,41.6,54.8,57.37
Siraha,Madhesh,2021,Post-Federal (2021),0,5807.0,2539.0,60.95,1453.0,550.0,164.0,25.42,10.24,3,164.0,374.0,74.95,33931.0,30.0,83.65,32.3,38.8,51.58
Siraha,Madhesh,2021,Post-Federal (2021),0,5807.0,2539.0,60.95,1453.0,550.0,164.0,25.42,10.24,3,46.0,388.0,75.2,12802.0,33.0,55.5,57.7,56.5,56.57
Siraha,Madhesh,2021,Post-Federal (2021),0,5807.0,2539.0,60.95,1453.0,550.0,164.0,25.42,10.24,3,60.0,716.0,50.8,12546.0,17.5,22.7,50.7,63.7,45.7
Siraha,Madhesh,2021,Post-Federal (2021),0,5807.0,2539.0,60.95,1453.0,550.0,164.0,25.42,10.24,3,1.0,13.0,72.2,342.0,26.3,75.7,41.6,54.8,57.37
Siraha,Madhesh,2021,Post-Federal (2021),0,17598.0,9087.0,51.82,5832.0,2382.0,644.0,37.0,12.11,7,164.0,374.0,74.95,33931.0,30.0,83.65,32.3,38.8,51.58
Siraha,Madhesh,2021,Post-Federal (2021),0,17598.0,9087.0,51.82,5832.0,2382.0,644.0,37.0,12.11,7,46.0,388.0,75.2,12802.0,33.0,55.5,57.7,56.5,56.57
Siraha,Madhesh,2021,Post-Federal (2021),0,17598.0,9087.0,51.82,5832.0,2382.0,644.0,37.0,12.11,7,60.0,716.0,50.8,12546.0,17.5,22.7,50.7,63.7,45.7
Siraha,Madhesh,2021,Post-Federal (2021),0,17598.0,9087.0,51.82,5832.0,2382.0,644.0,37.0,12.11,7,1.0,13.0,72.2,342.0,26.3,75.7,41.6,54.8,57.37
Siraha,Madhesh,2021,Post-Federal (2021),0,18279.0,9069.0,52.96,8183.0,4736.0,697.0,42.29,8.89,5,164.0,374.0,74.95,33931.0,30.0,83.65,32.3,38.8,51.58
Siraha,Madhesh,2021,Post-Federal (2021),0,18279.0,9069.0,52.96,8183.0,4736.0,697.0,42.29,8.89,5,46.0,388.0,75.2,12802.0,33.0,55.5,57.7,56.5,56.57
Siraha,Madhesh,2021,Post-Federal (2021),0,18279.0,9069.0,52.96,8183.0,4736.0,697.0,42.29,8.89,5,60.0,716.0,50.8,12546.0,17.5,22.7,50.7,63.7,45.7
Siraha,Madhesh,2021,Post-Federal (2021),0,18279.0,9069.0,52.96,8183.0,4736.0,697.0,42.29,8.89,5,1.0,13.0,72.2,342.0,26.3,75.7,41.6,54.8,57.37
Solukhumbu,Koshi,2021,Post-Federal (2021),0,6726.0,4122.0,61.29,2966.0,821.0,489.0,44.1,16.49,1,117.0,1319.0,56.25,40517.0,30.85,74.0,46.1,36.7,52.26
Solukhumbu,Koshi,2021,Post-Federal (2021),0,6726.0,4122.0,61.29,2966.0,821.0,489.0,44.1,16.49,1,185.0,1048.0,56.2,46205.0,42.3,50.85,71.55,47.3,56.56
Solukhumbu,Koshi,2021,Post-Federal (2021),0,6726.0,4122.0,61.29,2966.0,821.0,489.0,44.1,16.49,1,4.0,45.0,70.4,1199.0,26.6,89.3,66.2,50.6,68.7
Solukhumbu,Koshi,2001,Pre-Federal (2001),0,40446.0,16742.0,42.3,13188.0,5960.0,1462.0,33.07,12.24,6,197.5,1356.0,72.18,47339.0,24.22,69.08,58.04,38.44,55.19
Solukhumbu,Koshi,2011,Transitional (2011),0,62861.0,30030.0,49.77,21557.0,12350.0,3410.0,36.33,17.76,6,128.0,1475.0,68.34,37572.0,32.22,66.36,46.8,56.92,56.69
Solukhumbu,Koshi,2021,Post-Federal (2021),0,13457.0,6508.0,51.74,5800.0,3504.0,582.0,40.79,8.52,3,117.0,1319.0,56.25,40517.0,30.85,74.0,46.1,36.7,52.26
Solukhumbu,Koshi,2021,Post-Federal (2021),0,13457.0,6508.0,51.74,5800.0,3504.0,582.0,40.79,8.52,3,185.0,1048.0,56.2,46205.0,42.3,50.85,71.55,47.3,56.56
Solukhumbu,Koshi,2021,Post-Federal (2021),0,13457.0,6508.0,51.74,5800.0,3504.0,582.0,40.79,8.52,3,4.0,45.0,70.4,1199.0,26.6,89.3,66.2,50.6,68.7
Solukhumbu,Koshi,2021,Post-Federal (2021),0,9283.0,6521.0,59.88,2956.0,1262.0,480.0,32.9,15.28,2,117.0,1319.0,56.25,40517.0,30.85,74.0,46.1,36.7,52.26
Solukhumbu,Koshi,2021,Post-Federal (2021),0,9283.0,6521.0,59.88,2956.0,1262.0,480.0,32.9,15.28,2,185.0,1048.0,56.2,46205.0,42.3,50.85,71.55,47.3,56.56
Solukhumbu,Koshi,2021,Post-Federal (2021),0,9283.0,6521.0,59.88,2956.0,1262.0,480.0,32.9,15.28,2,4.0,45.0,70.4,1199.0,26.6,89.3,66.2,50.6,68.7
Solukhumbu,Koshi,2021,Post-Federal (2021),0,17212.0,10577.0,61.51,5601.0,2957.0,532.0,34.07,10.47,3,117.0,1319.0,56.25,40517.0,30.85,74.0,46.1,36.7,52.26
Solukhumbu,Koshi,2021,Post-Federal (2021),0,17212.0,10577.0,61.51,5601.0,2957.0,532.0,34.07,10.47,3,185.0,1048.0,56.2,46205.0,42.3,50.85,71.55,47.3,56.56
Solukhumbu,Koshi,2021,Post-Federal (2021),0,17212.0,10577.0,61.51,5601.0,2957.0,532.0,34.07,10.47,3,4.0,45.0,70.4,1199.0,26.6,89.3,66.2,50.6,68.7
Solukhumbu,Koshi,2021,Post-Federal (2021),0,16563.0,8517.0,51.32,6382.0,2022.0,634.0,38.59,10.57,2,117.0,1319.0,56.25,40517.0,30.85,74.0,46.1,36.7,52.26
Solukhumbu,Koshi,2021,Post-Federal (2021),0,16563.0,8517.0,51.32,6382.0,2022.0,634.0,38.59,10.57,2,185.0,1048.0,56.2,46205.0,42.3,50.85,71.55,47.3,56.56
Solukhumbu,Koshi,2021,Post-Federal (2021),0,16563.0,8517.0,51.32,6382.0,2022.0,634.0,38.59,10.57,2,4.0,45.0,70.4,1199.0,26.6,89.3,66.2,50.6,68.7
Sunsari,Koshi,2021,Post-Federal (2021),0,10305.0,4147.0,51.15,3794.0,1751.0,244.0,36.59,9.17,3,4.0,21.0,78.7,1570.0,74.8,55.5,22.5,61.0,46.33
Sunsari,Koshi,2021,Post-Federal (2021),0,10305.0,4147.0,51.15,3794.0,1751.0,244.0,36.59,9.17,3,31.0,365.0,74.6,11389.0,31.2,48.3,53.6,49.9,50.6
Sunsari,Koshi,2021,Post-Federal (2021),0,10305.0,4147.0,51.15,3794.0,1751.0,244.0,36.59,9.17,3,6.0,51.0,60.2,995.0,19.5,24.6,63.9,53.4,47.3
Sunsari,Koshi,2021,Post-Federal (2021),0,10305.0,4147.0,51.15,3794.0,1751.0,244.0,36.59,9.17,3,18.5,208.0,66.9,36247.0,47.9,79.2,52.6,59.3,63.7
Sunsari,Koshi,2021,Post-Federal (2021),0,10305.0,4147.0,51.15,3794.0,1751.0,244.0,36.59,9.17,3,66.0,769.0,82.8,10882.0,14.2,41.1,30.4,13.2,28.23
Sunsari,Koshi,2001,Pre-Federal (2001),0,91238.0,38165.0,42.01,29420.0,13832.0,3191.0,32.27,11.53,11,133.0,947.0,74.52,37853.0,43.36,39.59,49.12,61.32,50.01
Sunsari,Koshi,2011,Transitional (2011),0,81428.0,41951.0,50.84,29152.0,16950.0,3597.0,35.59,12.78,11,251.0,2595.0,77.88,54220.0,23.8,54.88,47.56,33.0,45.15
Sunsari,Koshi,2021,Post-Federal (2021),0,12825.0,6873.0,50.58,4716.0,2109.0,435.0,37.3,9.04,4,4.0,21.0,78.7,1570.0,74.8,55.5,22.5,61.0,46.33
Sunsari,Koshi,2021,Post-Federal (2021),0,12825.0,6873.0,50.58,4716.0,2109.0,435.0,37.3,9.04,4,31.0,365.0,74.6,11389.0,31.2,48.3,53.6,49.9,50.6
Sunsari,Koshi,2021,Post-Federal (2021),0,12825.0,6873.0,50.58,4716.0,2109.0,435.0,37.3,9.04,4,6.0,51.0,60.2,995.0,19.5,24.6,63.9,53.4,47.3
Sunsari,Koshi,2021,Post-Federal (2021),0,12825.0,6873.0,50.58,4716.0,2109.0,435.0,37.3,9.04,4,18.5,208.0,66.9,36247.0,47.9,79.2,52.6,59.3,63.7
Sunsari,Koshi,2021,Post-Federal (2021),0,12825.0,6873.0,50.58,4716.0,2109.0,435.0,37.3,9.04,4,66.0,769.0,82.8,10882.0,14.2,41.1,30.4,13.2,28.23
Sunsari,Koshi,2021,Post-Federal (2021),0,34312.0,19506.0,49.75,12487.0,5591.0,1057.0,36.22,8.93,6,4.0,21.0,78.7,1570.0,74.8,55.5,22.5,61.0,46.33
Sunsari,Koshi,2021,Post-Federal (2021),0,34312.0,19506.0,49.75,12487.0,5591.0,1057.0,36.22,8.93,6,31.0,365.0,74.6,11389.0,31.2,48.3,53.6,49.9,50.6
Sunsari,Koshi,2021,Post-Federal (2021),0,34312.0,19506.0,49.75,12487.0,5591.0,1057.0,36.22,8.93,6,6.0,51.0,60.2,995.0,19.5,24.6,63.9,53.4,47.3
Sunsari,Koshi,2021,Post-Federal (2021),0,34312.0,19506.0,49.75,12487.0,5591.0,1057.0,36.22,8.93,6,18.5,208.0,66.9,36247.0,47.9,79.2,52.6,59.3,63.7
Sunsari,Koshi,2021,Post-Federal (2021),0,34312.0,19506.0,49.75,12487.0,5591.0,1057.0,36.22,8.93,6,66.0,769.0,82.8,10882.0,14.2,41.1,30.4,13.2,28.23
Sunsari,Koshi,2021,Post-Federal (2021),0,27244.0,14706.0,55.9,11409.0,4478.0,1579.0,41.65,13.04,5,4.0,21.0,78.7,1570.0,74.8,55.5,22.5,61.0,46.33
Sunsari,Koshi,2021,Post-Federal (2021),0,27244.0,14706.0,55.9,11409.0,4478.0,1579.0,41.65,13.04,5,31.0,365.0,74.6,11389.0,31.2,48.3,53.6,49.9,50.6
Sunsari,Koshi,2021,Post-Federal (2021),0,27244.0,14706.0,55.9,11409.0,4478.0,1579.0,41.65,13.04,5,6.0,51.0,60.2,995.0,19.5,24.6,63.9,53.4,47.3
Sunsari,Koshi,2021,Post-Federal (2021),0,27244.0,14706.0,55.9,11409.0,4478.0,1579.0,41.65,13.04,5,18.5,208.0,66.9,36247.0,47.9,79.2,52.6,59.3,63.7
Sunsari,Koshi,2021,Post-Federal (2021),0,27244.0,14706.0,55.9,11409.0,4478.0,1579.0,41.65,13.04,5,66.0,769.0,82.8,10882.0,14.2,41.1,30.4,13.2,28.23
Sunsari,Koshi,2021,Post-Federal (2021),0,8474.0,5904.0,66.31,2791.0,1555.0,301.0,35.81,10.49,2,4.0,21.0,78.7,1570.0,74.8,55.5,22.5,61.0,46.33
Sunsari,Koshi,2021,Post-Federal (2021),0,8474.0,5904.0,66.31,2791.0,1555.0,301.0,35.81,10.49,2,31.0,365.0,74.6,11389.0,31.2,48.3,53.6,49.9,50.6
Sunsari,Koshi,2021,Post-Federal (2021),0,8474.0,5904.0,66.31,2791.0,1555.0,301.0,35.81,10.49,2,6.0,51.0,60.2,995.0,19.5,24.6,63.9,53.4,47.3
Sunsari,Koshi,2021,Post-Federal (2021),0,8474.0,5904.0,66.31,2791.0,1555.0,301.0,35.81,10.49,2,18.5,208.0,66.9,36247.0,47.9,79.2,52.6,59.3,63.7
Sunsari,Koshi,2021,Post-Federal (2021),0,8474.0,5904.0,66.31,2791.0,1555.0,301.0,35.81,10.49,2,66.0,769.0,82.8,10882.0,14.2,41.1,30.4,13.2,28.23
Surkhet,Karnali,2001,Pre-Federal (2001),1,74571.0,31459.0,45.64,26919.0,14065.0,2794.0,35.57,10.78,8,69.0,815.0,62.35,20706.0,37.67,25.88,54.52,47.44,42.61
Surkhet,Karnali,2011,Transitional (2011),1,74364.0,35694.0,49.96,25471.0,13962.0,2555.0,34.37,10.07,8,70.0,604.0,40.74,14889.0,23.66,36.18,55.74,36.3,42.74
Surkhet,Karnali,2021,Post-Federal (2021),1,13712.0,5476.0,41.88,4563.0,2443.0,507.0,33.0,11.85,2,25.0,205.0,46.7,3653.0,17.6,9.4,58.2,64.45,44.02
Surkhet,Karnali,2021,Post-Federal (2021),1,13712.0,5476.0,41.88,4563.0,2443.0,507.0,33.0,11.85,2,49.0,536.0,59.67,9022.0,33.0,22.17,40.93,57.1,40.07
Surkhet,Karnali,2021,Post-Federal (2021),0,5244.0,2647.0,51.39,2335.0,904.0,226.0,44.34,9.4,2,25.0,205.0,46.7,3653.0,17.6,9.4,58.2,64.45,44.02
Surkhet,Karnali,2021,Post-Federal (2021),0,5244.0,2647.0,51.39,2335.0,904.0,226.0,44.34,9.4,2,49.0,536.0,59.67,9022.0,33.0,22.17,40.93,57.1,40.07
Surkhet,Karnali,2021,Post-Federal (2021),0,29020.0,13672.0,51.09,9681.0,4027.0,1106.0,34.43,11.01,6,25.0,205.0,46.7,3653.0,17.6,9.4,58.2,64.45,44.02
Surkhet,Karnali,2021,Post-Federal (2021),0,29020.0,13672.0,51.09,9681.0,4027.0,1106.0,34.43,11.01,6,49.0,536.0,59.67,9022.0,33.0,22.17,40.93,57.1,40.07
Surkhet,Karnali,2021,Post-Federal (2021),0,6827.0,3403.0,52.0,2252.0,1338.0,339.0,32.15,13.39,2,25.0,205.0,46.7,3653.0,17.6,9.4,58.2,64.45,44.02
Surkhet,Karnali,2021,Post-Federal (2021),0,6827.0,3403.0,52.0,2252.0,1338.0,339.0,32.15,13.39,2,49.0,536.0,59.67,9022.0,33.0,22.17,40.93,57.1,40.07
Surkhet,Karnali,2021,Post-Federal (2021),0,13022.0,7127.0,52.31,4635.0,2114.0,795.0,34.14,13.96,2,25.0,205.0,46.7,3653.0,17.6,9.4,58.2,64.45,44.02
